ecoregion	taxon	metabolite	direction	flux_2015	flux_2016	flux_diff_2016-2015
West	roseobacter	alahis	import	-0.001414070175141	0.0	0.001414070175141
West	polaribacter	ca2	import	-0.0051421671116486	-0.003735631871851	0.0014065352397975997
West	roseobacter	isetac	import	0.0	-0.0014060841791048	-0.0014060841791048
East	polaribacter	gly_met	export	0.0	0.0014004508034292	0.0014004508034292
North	synechococcus	cynt	export	0.0	0.0013971737359563	0.0013971737359563
West	roseobacter	malt	import	-0.0013884801551876	0.0	0.0013884801551876
North	pelagibacter	galct__D	export	0.0	0.0013881565151406	0.0013881565151406
West	prochlorococcus	Nicotinate	export	0.0013866986975771	0.0	-0.0013866986975771
East	roseobacter	tsul	import	0.0	-0.001385380541857	-0.001385380541857
North	pelagibacter	gthrd	import	0.0	-0.0013817799024528	-0.0013817799024528
North	polaribacter	succ	export	0.0002088197744181	0.0015829073859787	0.0013740876115606
West	polaribacter	4abutn	import	-0.0013702536514634	0.0	0.0013702536514634
West	pelagibacter	ca2	import	-0.0013688114753437	0.0	0.0013688114753437
West	pelagibacter	oxa	export	0.0013591290357763	0.0	-0.0013591290357763
West	polaribacter	pydxn	import	-0.0013537566064224	0.0	0.0013537566064224
West	roseobacter	ptrc	import	-0.0013532888437165	0.0	0.0013532888437165
North	pelagibacter	ppoh	import	-0.0019745909783403	-0.0033225817645346	-0.0013479907861943
West	synechococcus	zn2	export	0.0013465873416735	0.0	-0.0013465873416735
Central	pelagibacter	hxan	export	0.0	0.0013462326808377	0.0013462326808377
Central	pelagibacter	glyc2p	import	0.0	-0.0013459847774107	-0.0013459847774107
Central	polaribacter	salchs2fe	import	-0.0031229033701213	-0.0017791768852235	0.0013437264848978002
North	roseobacter	rib__D	import	-0.001341036109799	0.0	0.001341036109799
North	roseobacter	orn	export	0.0019372031536934	0.0005979994949282	-0.0013392036587652001
North	pelagibacter	cu2	export	0.0013301428208738	0.0	-0.0013301428208738
North	prochlorococcus	xtsn	import	0.0	-0.001327330141763	-0.001327330141763
North	polaribacter	id3acald	export	0.0014837910760989	0.0028103319464364	0.0013265408703375
West	roseobacter	asp__D	export	0.0	0.0013243645724542	0.0013243645724542
East	roseobacter	galur	import	-0.0013240860251615	0.0	0.0013240860251615
East	roseobacter	malttr	import	-0.0013186202082712	0.0	0.0013186202082712
North	prochlorococcus	h2o2	import	0.0	-0.0013181499434744	-0.0013181499434744
West	pelagibacter	gthox	export	0.0034811747646972	0.0047988228860384	0.0013176481213412
West	roseobacter	malt	export	0.0	0.0013145204513167	0.0013145204513167
West	polaribacter	udcpp	export	0.0	0.0013127761697791	0.0013127761697791
Central	polaribacter	melib	export	0.0	0.0013120532873025	0.0013120532873025
North	pelagibacter	LalaDgluMdapDala	import	0.0	-0.0013089241071067	-0.0013089241071067
West	polaribacter	ala_his	import	-0.0196061215090217	-0.0209039608014822	-0.0012978392924604988
West	polaribacter	xyl__D	import	0.0	-0.0012970128864087	-0.0012970128864087
Central	pelagibacter	xylu__L	export	0.0	0.0012873549357586	0.0012873549357586
North	pelagibacter	xan	export	0.0	0.0012861818668287	0.0012861818668287
North	pelagibacter	mg2	export	0.0011667495571852	0.0024516983254067	0.0012849487682214998
North	prochlorococcus	cobalt2	export	0.0003914820189533	0.0016672655182714	0.0012757834993181
North	roseobacter	mnl	export	0.0012733342840666	0.0	-0.0012733342840666
North	polaribacter	bz	import	0.0	-0.001267444101771	-0.001267444101771
North	roseobacter	acgam	export	0.0012612140425279	0.0	-0.0012612140425279
West	polaribacter	4hbz	import	-0.0012545292672848	0.0	0.0012545292672848
North	roseobacter	h	import	-0.0012520942779171	0.0	0.0012520942779171
West	pelagibacter	gly_pro__L	import	-0.0012507222960968	0.0	0.0012507222960968
North	roseobacter	3mb	import	-0.0009376563337663	-0.002185647842949	-0.0012479915091826999
West	prochlorococcus	ppt	import	-0.0012433788149465	0.0	0.0012433788149465
West	polaribacter	but	import	-0.0035036077459525	-0.0047451528372297	-0.0012415450912772004
North	pelagibacter	diact	import	0.0	-0.001237752326028	-0.001237752326028
West	polaribacter	R_3hhdca	import	-0.0012375711513248	0.0	0.0012375711513248
West	roseobacter	hdca	import	-0.0014669780013282	-0.0002329285626016	0.0012340494387266
West	synechococcus	fe3	import	-0.0012328863452775	0.0	0.0012328863452775
East	polaribacter	2m35mdntha	import	0.0	-0.0012318171240948	-0.0012318171240948
North	prochlorococcus	na1	export	0.0012298862466374	0.0	-0.0012298862466374
North	pelagibacter	6pgc	export	0.0	0.001227463243162	0.001227463243162
West	polaribacter	hxan	export	0.0	0.0012259641652051	0.0012259641652051
West	prochlorococcus	spmd	export	0.0	0.0012258284376883	0.0012258284376883
West	polaribacter	sucr	export	0.0	0.0012251211560403	0.0012251211560403
Central	pelagibacter	gln__L	import	-0.0012246630188139	0.0	0.0012246630188139
North	roseobacter	glymet	import	-0.0041049475994307	-0.0028815304473432	0.0012234171520874998
West	roseobacter	so3	import	0.0	-0.0012229729385363	-0.0012229729385363
North	roseobacter	ch4s	export	0.0005223592381138	0.0017434532024465	0.0012210939643327
Central	pelagibacter	galct__D	import	0.0	-0.0012207694256555	-0.0012207694256555
Central	pelagibacter	catechol	export	0.0012195212269623	0.0	-0.0012195212269623
North	synechococcus	spmd	export	0.0	0.0012133038258549	0.0012133038258549
Central	polaribacter	fe3dcit	import	-0.0012130395339405	0.0	0.0012130395339405
North	pelagibacter	udcpp	import	0.0	-0.0012075098862774	-0.0012075098862774
North	polaribacter	chols	import	0.0	-0.001205368809208	-0.001205368809208
West	roseobacter	malttr	export	0.0012032831248447	0.0	-0.0012032831248447
West	roseobacter	met_L_ala__L	import	-0.0034952359291605	-0.0022923732353685	0.0012028626937919998
North	synechococcus	meoh	export	0.0012018311636761	0.0	-0.0012018311636761
East	pelagibacter	fe2	import	-0.0011981293306191	0.0	0.0011981293306191
North	polaribacter	orn	export	0.0	0.0011957587585181	0.0011957587585181
West	prochlorococcus	gln__L	import	0.0	-0.0011940922191706	-0.0011940922191706
Central	roseobacter	ind3ac	export	0.0011933428817086	0.0	-0.0011933428817086
North	prochlorococcus	cd2	export	0.001192803787811	0.0	-0.001192803787811
Central	pelagibacter	arg__L	export	0.0	0.001192241893124	0.001192241893124
West	roseobacter	h2s	export	0.0003836471844102	0.0015707030737887	0.0011870558893785001
North	roseobacter	fe3pyovd_kt	export	0.0	0.0011838929522087	0.0011838929522087
North	roseobacter	ppa	export	0.0011797652648441	0.0	-0.0011797652648441
North	polaribacter	xtsn	import	-0.0011775289602016	0.0	0.0011775289602016
North	polaribacter	gly_asn__L	export	0.001989588303888	0.000813884683346	-0.001175703620542
North	polaribacter	stfrnB	export	0.0011709168797491	0.0	-0.0011709168797491
Central	polaribacter	gal	import	0.0	-0.0011618266124781	-0.0011618266124781
West	pelagibacter	4hphac	import	-0.0011615949414073	0.0	0.0011615949414073
West	pelagibacter	h2s	export	0.0011609583473548	0.0	-0.0011609583473548
West	prochlorococcus	mobd	import	-0.0011598668977813	0.0	0.0011598668977813
North	roseobacter	xylan4	export	0.0	0.0011591459337472	0.0011591459337472
North	polaribacter	alagly	import	-0.0011584118704246	0.0	0.0011584118704246
West	roseobacter	hxa	import	0.0	-0.0011574277207714	-0.0011574277207714
North	polaribacter	pi	import	0.0	-0.0011532823723257	-0.0011532823723257
North	roseobacter	salchs4	import	-0.0011527401811586	0.0	0.0011527401811586
North	polaribacter	gly_leu	export	0.0011517678156878	0.0	-0.0011517678156878
North	roseobacter	galctn__L	export	0.0029158387946584	0.0017667014138868	-0.0011491373807716
Central	prochlorococcus	L_Cystine	import	0.0	-0.0011460569581047	-0.0011460569581047
West	roseobacter	tol	export	0.0	0.0011358021566187	0.0011358021566187
North	roseobacter	fe3dcit	import	0.0	-0.0011330934115312	-0.0011330934115312
West	polaribacter	fol	import	-0.0011326882561365	0.0	0.0011326882561365
Central	pelagibacter	salc	import	-0.0033386480463322	-0.0022097558650508	0.0011288921812813999
Central	polaribacter	lys__L	export	0.0	0.0011236807707167	0.0011236807707167
North	polaribacter	thr__L	import	-0.0014561702007338	-0.0003363446427433	0.0011198255579904998
North	roseobacter	hxan	import	-0.0011175564716475	0.0	0.0011175564716475
North	prochlorococcus	ptrc	import	-0.0011157857582506	0.0	0.0011157857582506
Central	prochlorococcus	Acyl_carrier_protein	export	0.0011152318143129	0.0	-0.0011152318143129
North	polaribacter	L_Cystine	import	-0.0011149032970177	0.0	0.0011149032970177
North	synechococcus	cynt	import	-0.0011146473678192	0.0	0.0011146473678192
North	pelagibacter	so4	import	-0.001113619485303	0.0	0.001113619485303
West	prochlorococcus	zn2	export	0.0	0.0011082591771086	0.0011082591771086
West	roseobacter	4hba	import	-0.0011057140147001	0.0	0.0011057140147001
West	synechococcus	ca2	export	0.0	0.0011003654693788	0.0011003654693788
West	pelagibacter	L_Cystine	export	0.0	0.0010994389001049	0.0010994389001049
West	roseobacter	carn	export	0.0007208800933881	0.0018156781818823	0.0010947980884942
West	pelagibacter	salchs4fe	import	-0.0010944210297331	0.0	0.0010944210297331
West	polaribacter	meoh	export	0.0022794743857661	0.0011853448406147	-0.0010941295451514
West	pelagibacter	R_3h6atha	export	0.0010902019630297	0.0	-0.0010902019630297
East	roseobacter	pentso3	import	-0.0010883609321235	0.0	0.0010883609321235
North	polaribacter	gua	import	0.0	-0.0010875749922578	-0.0010875749922578
Central	prochlorococcus	gln__L	import	0.0	-0.0010871717151853	-0.0010871717151853
East	polaribacter	drib	export	0.0	0.0010860394410328	0.0010860394410328
North	roseobacter	co	export	0.0010858981065931	0.0	-0.0010858981065931
West	roseobacter	galur	export	0.0038879266572922	0.0028040091302768	-0.0010839175270154003
West	roseobacter	phept	import	-0.0010492138718154	-0.0021312857003962	-0.0010820718285807999
North	polaribacter	no3	import	0.0	-0.0010803580370857	-0.0010803580370857
West	roseobacter	ca2	import	-0.0008245825697713	-0.001904861835518	-0.0010802792657466998
North	polaribacter	pydxn	export	0.0	0.0010764765458749	0.0010764765458749
West	roseobacter	4hbz	export	0.0013315112729469	0.0002587634085857	-0.0010727478643612
Central	polaribacter	id3acald	import	-0.0010725860649719	0.0	0.0010725860649719
North	roseobacter	slnt	export	0.0002730870126216	0.0013448999791826	0.001071812966561
Central	polaribacter	sbt__D	export	0.0	0.0010682505246843	0.0010682505246843
West	pelagibacter	5dglcn	export	0.0010652947877827	0.0	-0.0010652947877827
North	polaribacter	cu2	export	0.0010623251394748	0.0	-0.0010623251394748
Central	pelagibacter	arg__L	import	-0.0010600115864929	0.0	0.0010600115864929
North	roseobacter	no3	import	0.0	-0.001057156333519	-0.001057156333519
West	roseobacter	fe3pyovd_kt	import	-0.0010542995632544	0.0	0.0010542995632544
West	polaribacter	stfrnA	export	0.0	0.0010494292465579	0.0010494292465579
Central	roseobacter	udcpdp	import	0.0	-0.001049123261334	-0.001049123261334
West	roseobacter	creat	export	0.0010472420176387	0.0	-0.0010472420176387
West	pelagibacter	5aptn	import	-0.0038930966686248	-0.0049303468100825	-0.0010372501414576997
West	prochlorococcus	glycogen	export	0.0010371768013113	0.0	-0.0010371768013113
Central	pelagibacter	glyglu	import	0.0	-0.0010359155003038	-0.0010359155003038
West	roseobacter	mal__L	import	0.0	-0.0010339259375278	-0.0010339259375278
West	prochlorococcus	FAD	import	-0.0018191946056114	-0.0007867752489714	0.0010324193566399998
North	synechococcus	no3	import	0.0	-0.001031976942686	-0.001031976942686
North	roseobacter	h2s	export	0.0	0.0010283103993785	0.0010283103993785
North	polaribacter	fum	export	0.0010256227819362	0.0	-0.0010256227819362
West	roseobacter	mn2	export	0.0007721243872666	0.0017970840156614	0.0010249596283948
Central	roseobacter	xyl3	import	0.0	-0.0010240877452602	-0.0010240877452602
West	pelagibacter	cobalt2	export	0.0	0.0010194139626392	0.0010194139626392
West	pelagibacter	fe3pyovd_kt	import	0.0	-0.0010168895601438	-0.0010168895601438
North	roseobacter	sucr	export	0.0010049225165071	0.0	-0.0010049225165071
West	roseobacter	L_Aspartate	export	0.0010020501506111	0.0	-0.0010020501506111
West	roseobacter	nmn	import	-0.0003762851128683	-0.0013757652767576	-0.0009994801638893
Central	roseobacter	gal_bD	import	-0.0009959748312278	0.0	0.0009959748312278
East	roseobacter	fe3	export	0.0	0.0009940194139408	0.0009940194139408
North	roseobacter	L_Alanine	import	-0.0019114071018289	-0.0009178949373032	0.0009935121645257001
North	synechococcus	leu__L_m	import	-0.0009016665493577	-0.001891819488222	-0.0009901529388643
North	roseobacter	cell4	import	0.0	-0.0009900023029419	-0.0009900023029419
North	roseobacter	alatrp	export	0.0014532245305393	0.0004632665917309	-0.0009899579388084
North	roseobacter	btn	export	0.0	0.0009861234491165	0.0009861234491165
West	pelagibacter	tre	import	-0.0031565046929315	-0.0021705739474056	0.0009859307455259
West	roseobacter	isetac	export	0.0009839679733951	0.0	-0.0009839679733951
West	roseobacter	mnl	import	-0.0009826704850581	0.0	0.0009826704850581
West	polaribacter	anhgm	import	-0.0009793800655745	0.0	0.0009793800655745
North	synechococcus	no3	export	0.0009765993731865	0.0	-0.0009765993731865
Central	roseobacter	gly_pro__L	import	-0.0014213198282483	-0.0004484943317342	0.0009728254965140999
East	roseobacter	btn	import	-0.0008689756739234	-0.0018354298760256	-0.0009664542021021999
North	roseobacter	so3	import	-0.0009647804469033	0.0	0.0009647804469033
Central	roseobacter	melib	import	-0.0004889296828069	-0.0014529192071652	-0.0009639895243582999
North	roseobacter	arbt6p	import	0.0	-0.0009638422762269	-0.0009638422762269
Central	pelagibacter	glcn	import	-0.0009626502108512	0.0	0.0009626502108512
West	roseobacter	hishis	import	-0.0092175747916134	-0.0101789880515408	-0.0009614132599273986
Central	roseobacter	pi	export	0.0009601396919273	0.0	-0.0009601396919273
North	pelagibacter	cell4	export	0.0011469157092863	0.0001902906741962	-0.0009566250350900999
East	pelagibacter	3mb	import	-0.0069070506144921	-0.0059509621935151	0.0009560884209769997
West	roseobacter	dca	import	-0.0009553919913957	0.0	0.0009553919913957
North	polaribacter	glyb	export	0.0007589578989208	0.00171384867384	0.0009548907749192001
West	pelagibacter	gln__L	export	0.000953803142132	0.0	-0.000953803142132
North	pelagibacter	cellb	export	0.0	0.0009526892641171	0.0009526892641171
North	pelagibacter	cit	export	0.0	0.0009488659599242	0.0009488659599242
North	pelagibacter	ala_L_asp__L	import	0.0	-0.0009477518808037	-0.0009477518808037
West	prochlorococcus	succ	import	-0.0009470937661463	0.0	0.0009470937661463
Central	roseobacter	pi	import	0.0	-0.0009462603698323	-0.0009462603698323
West	prochlorococcus	cu2	import	-0.0009438774418149	0.0	0.0009438774418149
Central	roseobacter	ura	export	0.0	0.0009386566534049	0.0009386566534049
Central	polaribacter	dextrin	import	-0.0009384931696866	0.0	0.0009384931696866
North	pelagibacter	gly_asp__L	export	0.0	0.0009347624233717	0.0009347624233717
West	roseobacter	malthx	export	0.0009321185053171	0.0	-0.0009321185053171
West	pelagibacter	alaleu	export	0.0038260377609009	0.0047564461421507	0.0009304083812498001
North	pelagibacter	anhgm	export	0.0	0.0009202542926108	0.0009202542926108
West	pelagibacter	mg2	import	0.0	-0.0009198037200459	-0.0009198037200459
West	prochlorococcus	bz	export	7.063488713878012e-05	0.000989777578559	0.0009191426914202199
West	prochlorococcus	ile__L	import	0.0	-0.0009190150979129	-0.0009190150979129
Central	pelagibacter	ibtol	import	-0.0009143353907815	0.0	0.0009143353907815
West	polaribacter	ad	import	-0.0032697156417467	-0.002362853875062	0.0009068617666846998
North	roseobacter	but	export	0.0	0.0009012738383341	0.0009012738383341
North	polaribacter	slnt	import	-0.0009006925957392	0.0	0.0009006925957392
North	polaribacter	glyc	export	0.0024579235336081	0.0015616431568428	-0.0008962803767652999
Central	roseobacter	slnt	import	-0.000892632846966	0.0	0.000892632846966
Central	prochlorococcus	Glycine	export	0.0008901390656939	0.0	-0.0008901390656939
East	prochlorococcus	gthrd	export	0.0	0.0008759001775675	0.0008759001775675
North	polaribacter	metox__R	import	0.0	-0.0008754613815482	-0.0008754613815482
West	pelagibacter	etha	import	-0.0008723076909228	0.0	0.0008723076909228
North	polaribacter	ch4s	import	-0.0008675346543456	0.0	0.0008675346543456
North	pelagibacter	chol	import	-0.0023876482958456	-0.0015225322868828	0.0008651160089628003
Central	roseobacter	hdca	import	-0.0008571492867682	0.0	0.0008571492867682
North	pelagibacter	glcn	import	0.0	-0.0008516593292669	-0.0008516593292669
North	prochlorococcus	tyr__L	export	0.0008509539466964	0.0	-0.0008509539466964
East	roseobacter	xyl3	import	-0.0161971995779175	-0.0153479119396644	0.0008492876382531003
West	roseobacter	slnt	export	0.0	0.0008483605462718	0.0008483605462718
North	pelagibacter	g3pe	export	0.000846251629405	0.0	-0.000846251629405
West	pelagibacter	met__D	export	0.0008309374324617	0.0	-0.0008309374324617
West	pelagibacter	hisgly	import	-0.0039271121783033	-0.0047548577178531	-0.0008277455395498002
North	synechococcus	so4	export	0.0	0.0008272693536222	0.0008272693536222
North	roseobacter	h2	import	-0.0009995827424726	-0.0018235613641517	-0.0008239786216790999
North	roseobacter	lys__L	import	-0.001689568602478	-0.0025128585979247	-0.0008232899954467
Central	prochlorococcus	lys__L	export	0.0	0.000816430030376	0.000816430030376
North	prochlorococcus	Lipoylprotein	export	0.0008019116545998	0.0016173149588566	0.0008154033042567999
East	pelagibacter	spmd	export	0.0008136807250456	0.0	-0.0008136807250456
North	pelagibacter	ala_L_glu__L	export	0.0008122530564139	0.0	-0.0008122530564139
North	pelagibacter	h2o2	export	0.0	0.0008062960026433	0.0008062960026433
West	roseobacter	lcts	export	0.0	0.0008035263960156	0.0008035263960156
West	roseobacter	hxa	export	0.000801866860266	0.0	-0.000801866860266
Central	polaribacter	csn	import	-0.0013788812672616	-0.002179530124134	-0.0008006488568723998
North	polaribacter	ile__L	import	-0.000799698124941	0.0	0.000799698124941
North	pelagibacter	gthox	import	0.0	-0.0007985117119475	-0.0007985117119475
West	prochlorococcus	fum	export	0.0007937319714946	0.0	-0.0007937319714946
North	polaribacter	pi	export	0.0007925638799825	0.0	-0.0007925638799825
West	roseobacter	nona	import	0.0	-0.000792474949206	-0.000792474949206
West	prochlorococcus	cl	export	0.0	0.0007912584675542	0.0007912584675542
Central	roseobacter	gam	export	0.0	0.0007907335311098	0.0007907335311098
West	polaribacter	mn2	import	-0.0007856086308848	0.0	0.0007856086308848
West	polaribacter	fe3pyovd_kt	export	0.003164744034632	0.0039415714045691	0.0007768273699371
West	roseobacter	enter	export	0.0028652935290772	0.003640346860091	0.0007750533310138001
West	roseobacter	leuleu	import	-0.0007707898980089	0.0	0.0007707898980089
East	roseobacter	fru	import	-0.0003805871336393	-0.0011422276689175	-0.0007616405352782
West	pelagibacter	R_3hnonaa	export	0.0007608621876709	0.0	-0.0007608621876709
West	polaribacter	tol	import	-0.000756509124782	0.0	0.000756509124782
West	polaribacter	ala_L_glu__L	import	-0.0007527940412607	0.0	0.0007527940412607
West	pelagibacter	3h4atb	import	-0.0006869485755879	-0.001434631537879	-0.0007476829622911
North	roseobacter	alathr	import	0.0	-0.0007465474305202	-0.0007465474305202
West	roseobacter	ppa	export	0.0	0.0007422585007619	0.0007422585007619
Central	prochlorococcus	gua	import	0.0	-0.0007398004927247	-0.0007398004927247
North	synechococcus	h2o	import	0.0	-0.0007318553582572	-0.0007318553582572
East	prochlorococcus	cl	import	-0.1090341085499847	-0.1097652459344645	-0.0007311373844798019
Central	roseobacter	nona	export	0.0007301161280042	0.0	-0.0007301161280042
West	polaribacter	glyglygln	export	0.0	0.0007287977718454	0.0007287977718454
West	prochlorococcus	Apo_acyl_carrier_protein	import	-0.0007257816515165	0.0	0.0007257816515165
West	synechococcus	fe3	export	0.0	0.0007257592232831	0.0007257592232831
North	synechococcus	fe2	import	-0.0007236720788712	0.0	0.0007236720788712
North	polaribacter	gua	export	0.000714171063755	0.0	-0.000714171063755
Central	pelagibacter	gly_asn__L	export	0.000713964973823	0.0	-0.000713964973823
Central	polaribacter	id3acald	export	0.0	0.0007139265437162	0.0007139265437162
East	roseobacter	glucan6	export	0.0	0.0007135511947439	0.0007135511947439
Central	roseobacter	arg__L	import	-0.0007120070600365	0.0	0.0007120070600365
Central	prochlorococcus	15dap	import	-0.0007070394874791	0.0	0.0007070394874791
Central	roseobacter	tton	export	0.0	0.0007061761152979	0.0007061761152979
West	pelagibacter	ind3ac	import	0.0	-0.0007050528659398	-0.0007050528659398
North	roseobacter	icit	import	-0.0017161902759565	-0.0024201939823024	-0.0007040037063459001
West	roseobacter	salchs4	export	0.0	0.0007012559349801	0.0007012559349801
North	prochlorococcus	ade	import	-0.0006933811057613	0.0	0.0006933811057613
West	polaribacter	gal_bD	import	-0.0029406688760925	-0.0036291827538961	-0.0006885138778035997
West	polaribacter	ala_leu	import	-0.0006805912725726	0.0	0.0006805912725726
West	roseobacter	phedca	import	-0.0006799196494299	0.0	0.0006799196494299
North	pelagibacter	salchs4	import	0.0	-0.0006790596244953	-0.0006790596244953
North	roseobacter	chols	import	-0.0011196120705507	-0.0004412501048906	0.0006783619656600999
East	prochlorococcus	Dethiobiotin	import	0.0	-0.0006775318434487	-0.0006775318434487
Central	polaribacter	mn2	export	0.0006731598834288	0.0	-0.0006731598834288
West	roseobacter	s	export	0.0006712997872904	0.0	-0.0006712997872904
North	polaribacter	g3pc	export	0.0002504250438344	0.0009183007977203	0.0006678757538859
West	prochlorococcus	sel	export	0.0	0.0006674581626282	0.0006674581626282
West	roseobacter	hom__L	export	0.0	0.0006565632088671	0.0006565632088671
West	roseobacter	glc__D	export	0.0006563885249193	0.0	-0.0006563885249193
West	pelagibacter	fe2	import	-0.0008064060169746	-0.001462478075578	-0.0006560720586034
Central	polaribacter	R3hdec4e	export	0.0	0.0006531080008942	0.0006531080008942
North	pelagibacter	so4	export	0.0	0.0006461199788549	0.0006461199788549
North	pelagibacter	d23hb	export	0.0024525252067689	0.0018072567853992	-0.0006452684213696998
North	pelagibacter	hisgly	export	0.0006387872018322	0.0	-0.0006387872018322
West	polaribacter	udcpp	import	-0.0006387370859547	0.0	0.0006387370859547
North	polaribacter	glcur	import	0.0	-0.0006363528576455	-0.0006363528576455
East	roseobacter	hexs	export	3.5887302914e-05	0.0006688728269985	0.0006329855240844999
North	roseobacter	ala_L_glu__L	export	0.003443759962243	0.0028136307930261	-0.0006301291692168997
North	roseobacter	4abut	import	-0.0019452369919043	-0.0013183843992531	0.0006268525926512
West	polaribacter	malt	import	-0.0022495694547257	-0.0016309731909047	0.0006185962638210001
North	roseobacter	met_L_ala__L	export	0.0	0.0006177102891203	0.0006177102891203
Central	prochlorococcus	4abz	import	-0.000616868983457	0.0	0.000616868983457
West	polaribacter	dextrin	import	-0.0006155779194839	0.0	0.0006155779194839
West	roseobacter	cu2	import	-0.0008747197714601	-0.0002594710934451	0.000615248678015
West	polaribacter	4hbz	export	0.0	0.000611432307089	0.000611432307089
West	roseobacter	hxan	export	0.0003523898577497	0.0009624214605188	0.0006100316027691001
West	pelagibacter	id3acald	export	0.0006098952198248	0.0	-0.0006098952198248
Central	polaribacter	4abz	export	0.0	0.0006067607657354	0.0006067607657354
North	roseobacter	pta	import	0.0	-0.0006060927860893	-0.0006060927860893
North	pelagibacter	acald	export	0.0020394511812279	0.0014388018204709	-0.0006006493607570002
West	pelagibacter	ind3ac	export	0.0005993735161074	0.0	-0.0005993735161074
West	polaribacter	citr__L	import	-0.0038814532070987	-0.0044785936916974	-0.0005971404845987
West	prochlorococcus	meoh	export	0.0011090535244062	0.0005148736557656	-0.0005941798686405999
West	roseobacter	Glycine	import	-0.0009573591236322	-0.0015490229420994	-0.0005916638184671999
West	polaribacter	met_L_ala__L	export	0.0	0.0005902204542287	0.0005902204542287
West	pelagibacter	co	import	-0.0005889733326031	0.0	0.0005889733326031
North	polaribacter	din	export	0.0	0.0005876135247812	0.0005876135247812
North	polaribacter	fru	import	-0.0008633650250116	-0.0002773728696522	0.0005859921553594001
Central	polaribacter	4ahmmp	export	0.0005844103890263	0.0	-0.0005844103890263
Central	pelagibacter	phedca	export	0.0005842230782626	0.0	-0.0005842230782626
Central	pelagibacter	etha	import	-0.0005835209165735	0.0	0.0005835209165735
East	polaribacter	pyr	import	-0.0005829562016257	0.0	0.0005829562016257
West	roseobacter	glyc2p	export	0.0	0.0005809835577958	0.0005809835577958
Central	roseobacter	so3	export	0.0005796539946395	0.0	-0.0005796539946395
North	roseobacter	cl	import	-0.0005791207556212	0.0	0.0005791207556212
North	roseobacter	acon_C	import	-0.0005745506541452	0.0	0.0005745506541452
North	prochlorococcus	tRNA	import	0.0	-0.0005742308474694	-0.0005742308474694
Central	polaribacter	tsul	export	0.0	0.0005736743054221	0.0005736743054221
West	polaribacter	fe3dhbzs3	export	0.0018863940012093	0.001313905079169	-0.0005724889220403001
North	roseobacter	indole	export	0.0005608586361374	0.0	-0.0005608586361374
West	prochlorococcus	ac	export	0.0	0.0005594284094253	0.0005594284094253
North	pelagibacter	4ahmmp	export	0.0025156107830889	0.0019568464207705	-0.0005587643623183999
North	roseobacter	S_Malate	export	0.0	0.0005574287075987	0.0005574287075987
East	roseobacter	co2	import	0.0	-0.0005569770612792	-0.0005569770612792
Central	polaribacter	pyovd_kt	import	0.0	-0.0005566459299467	-0.0005566459299467
West	polaribacter	zn2	export	0.000500410112911	0.0010557935320824	0.0005553834191714001
Central	pelagibacter	lys__D	export	0.0005160632202423	0.0010714278910971	0.0005553646708548
North	roseobacter	s	export	0.0	0.000549328793225	0.000549328793225
Central	roseobacter	udcpdp	export	0.0005478311521865	0.0	-0.0005478311521865
North	pelagibacter	zn2	export	0.0	0.0005458074594271	0.0005458074594271
West	pelagibacter	gly_glu__L	import	0.0	-0.0005452947049603	-0.0005452947049603
West	roseobacter	phehxa	export	0.0010454099708238	0.0005006371649414	-0.0005447728058824
North	roseobacter	phedca	import	-0.0013953499676813	-0.0008543709317381	0.0005409790359432
West	polaribacter	R_3hppta	import	-0.0005402600148602	0.0	0.0005402600148602
West	polaribacter	glyb	import	-0.0005366729245232	0.0	0.0005366729245232
North	pelagibacter	h2s	import	0.0	-0.0005365663230091	-0.0005365663230091
Central	polaribacter	leu__L_m	export	0.0005324395997898	0.0	-0.0005324395997898
West	polaribacter	g3pi	import	-0.000524289083806	0.0	0.000524289083806
Central	roseobacter	cl	export	0.0005230408427557	0.0	-0.0005230408427557
East	polaribacter	LalaLglu	export	0.0	0.0005222835360024	0.0005222835360024
West	polaribacter	oxa	export	0.0005206692604029	0.0	-0.0005206692604029
West	pelagibacter	so4	import	-0.000520454118847	0.0	0.000520454118847
North	roseobacter	trp__L	export	0.0	0.0005166054067576	0.0005166054067576
West	pelagibacter	23dappa	import	-0.0008434135076293	-0.0013580384309583	-0.000514624923329
North	polaribacter	oxa	import	-0.0005125569334828	0.0	0.0005125569334828
North	roseobacter	glucan6	export	0.0	0.0005114071070234	0.0005114071070234
West	polaribacter	p_xyl	import	-0.0039524731152731	-0.0034428967691243	0.0005095763461488
West	pelagibacter	R_3h6atha	import	0.0	-0.0005073157878885	-0.0005073157878885
Central	pelagibacter	L_Aspartate	import	-0.0005067127092422	0.0	0.0005067127092422
North	prochlorococcus	mobd	import	-0.0018386401777413	-0.0013361844118968	0.0005024557658445002
Central	polaribacter	15dap	export	0.0	0.0005004667264039	0.0005004667264039
North	roseobacter	ethso3	export	0.0	0.0004974736916125	0.0004974736916125
West	prochlorococcus	mobd	export	0.0	0.0004959175338905	0.0004959175338905
West	roseobacter	S_Malate	export	0.0012161304771788	0.0007251409999536	-0.0004909894772252001
Central	pelagibacter	fe2	import	-0.0004859135071204	0.0	0.0004859135071204
North	polaribacter	fol	export	0.0	0.0004836717543621	0.0004836717543621
North	pelagibacter	k	export	0.0004772305383198	0.0	-0.0004772305383198
