taxon	sample_id	flux	metabolite	direction
roseobacter	East_2015	0.04967559376849253	ch4s	export
roseobacter	East_2015	-0.020071401555442653	chol	import
roseobacter	East_2015	0.23133032959357386	chols	export
roseobacter	East_2015	0.0043007631524851	cit	export
roseobacter	East_2015	-0.007048756449451468	cl	import
roseobacter	East_2015	37.50041012288736	co2	export
roseobacter	East_2015	-5.133484788955722e-05	cobalt2	import
roseobacter	East_2015	0.218215923587199	creat	export
roseobacter	East_2015	0.0037270217302319006	crn	export
roseobacter	East_2015	-0.0094014136583731	cu2	import
roseobacter	East_2015	-0.0001587229276394	cyan	import
roseobacter	East_2015	0.01239468567917645	dca	export
roseobacter	East_2015	-0.32109763400621993	dextrin	import
roseobacter	East_2015	-0.0180656724031493	drib	import
roseobacter	East_2015	-0.23250463324375936	dxyl	import
roseobacter	East_2015	0.02074787440412825	enter	export
roseobacter	East_2015	0.0152874645378777	eths	export
roseobacter	East_2015	-0.00046452955745164993	ethso3	import
roseobacter	East_2015	0.02706808193829267	etoh	export
roseobacter	East_2015	0.4260591303191534	fe2	export
roseobacter	East_2015	-0.00712198855459945	fe3	import
roseobacter	East_2015	-1.2274693946339317	fe3dcit	import
roseobacter	East_2015	-0.18301573376883615	fe3pyovd_kt	import
roseobacter	East_2015	-0.0020391873441524	feenter	import
roseobacter	East_2015	0.018276877953739	fer	export
roseobacter	East_2015	-0.0180323423151271	for	import
roseobacter	East_2015	-0.0003805871336393	fru	import
roseobacter	East_2015	-1.252272727229437	fuc	import
roseobacter	East_2015	0.006446649117147449	g3pc	export
roseobacter	East_2015	-0.24928375498664335	g3pg	import
roseobacter	East_2015	0.0175074977972976	g3ps	export
roseobacter	East_2015	0.0087940491261101	ga	export
roseobacter	East_2015	-0.5265647519235552	gal_bD	import
roseobacter	East_2015	0.0246751231203282	gal	export
roseobacter	East_2015	-0.005582050381535082	galctn__D	import
roseobacter	East_2015	-0.006922838858515801	galctn__L	import
roseobacter	East_2015	-0.0013240860251615	galur	import
roseobacter	East_2015	-0.03961863967603455	gam	import
roseobacter	East_2015	0.008884496862163001	glc__D	export
roseobacter	East_2015	-0.6283431556082639	glcur	import
roseobacter	East_2015	-0.018444605065345152	gln__L	import
roseobacter	East_2015	0.1314636194098866	glucan4	export
roseobacter	East_2015	-0.048495992271005	glucan6	import
roseobacter	East_2015	-0.0334370072516214	gly_asn__L	import
roseobacter	East_2015	0.0199546889003628	gly_asp__L	export
roseobacter	East_2015	0.0894297178037711	gly_glu__L	export
roseobacter	East_2015	-0.1189647930358278	gly_pro__L	import
roseobacter	East_2015	-0.41571994074703045	glyb	import
roseobacter	East_2015	0.0022833160177319666	glyc2p	export
roseobacter	East_2015	1.2455809884788804	glyc3p	export
roseobacter	East_2015	-4.400146614640806	glyc	import
roseobacter	East_2015	0.0039591497775253	glygln	export
roseobacter	East_2015	-0.011727782631401814	glyglu	import
roseobacter	East_2015	0.0049640399153099	glygly	export
roseobacter	East_2015	-0.1017658413986318	glymet	import
roseobacter	East_2015	-0.06728765453046306	glyphe	import
roseobacter	East_2015	-0.0023668985060680495	glyser	import
roseobacter	East_2015	-0.06695261831766106	gthox	import
roseobacter	East_2015	-0.006103671706349701	gthrd	import
roseobacter	East_2015	0.00853832124350305	gua	export
roseobacter	East_2015	-0.8527148469131532	h2	import
roseobacter	East_2015	-0.02366455224763075	h2o2	import
roseobacter	East_2015	-27.095148653106513	h2o	import
roseobacter	East_2015	0.008256355850015029	h2s	export
roseobacter	East_2015	-8.71606484365442	h	import
roseobacter	East_2015	-0.0234464990099144	hdca	import
roseobacter	East_2015	3.5887302914e-05	hexs	export
roseobacter	East_2015	0.01193155497229615	his__L	export
roseobacter	East_2015	0.2292707796508282	hisgly	export
roseobacter	East_2015	-0.0224127431807387	hishis	import
roseobacter	East_2015	-0.0015591123150445	hom__L	import
roseobacter	East_2015	18.35739735517272	hpta	export
roseobacter	East_2015	0.0096165273873444	hxa	export
roseobacter	East_2015	0.0164741043089061	icit	export
roseobacter	East_2015	0.0204919104194932	ile__L	export
roseobacter	East_2015	0.4363137798638025	ind3ac	export
roseobacter	East_2015	-0.2240688373708639	indole	import
roseobacter	East_2015	-0.0119117492624146	inost	import
roseobacter	East_2015	0.1215038728477818	isetac	export
roseobacter	East_2015	0.00144730656776575	istnt	export
roseobacter	East_2015	-0.028864076625900164	k	import
roseobacter	East_2015	0.0109714386030811	lcts	export
roseobacter	East_2015	-0.0232314807220997	leu__L_m	import
roseobacter	East_2015	-0.1768048066783459	leuleu	import
roseobacter	East_2015	-0.3516730220709611	lmn2	import
roseobacter	East_2015	2.378276837611427	lnlc	export
roseobacter	East_2015	-0.0024008740632849492	lys__D	import
roseobacter	East_2015	-0.062269660687100964	lys__L	import
roseobacter	East_2015	-0.0145739279811227	mal__L	import
roseobacter	East_2015	-0.4998698110501503	malt	import
roseobacter	East_2015	-1.252272727229437	malthp	import
roseobacter	East_2015	-0.02211848355044535	malthx	import
roseobacter	East_2015	-0.0013186202082712	malttr	import
roseobacter	East_2015	-0.0369119214728145	melib	import
roseobacter	East_2015	35.33848305810737	meoh	export
roseobacter	East_2015	-0.0090975463653753	met_L_ala__L	import
roseobacter	East_2015	0.0031869239123687	met__L	export
roseobacter	East_2015	-0.052167413831584554	mg2	import
roseobacter	East_2015	0.0071184951420011	mn2	export
roseobacter	East_2015	0.0180677947305721	mnl	export
roseobacter	East_2015	0.0178976932313558	mobd	export
roseobacter	East_2015	0.06663998108717165	mso3	export
roseobacter	East_2015	1.915952884520663	nh4	export
roseobacter	East_2015	1.5256807005677995	nmn	export
roseobacter	East_2015	-0.0071696008751243	no2	import
roseobacter	East_2015	-0.00786432925226605	no3	import
roseobacter	East_2015	-12.927353975200027	o2	import
roseobacter	East_2015	0.0006096739182314	ocdca	export
roseobacter	East_2015	-0.0049614226333628	ocdcea	import
roseobacter	East_2015	0.01256901854204127	octa	export
roseobacter	East_2015	0.01313018073494824	orn	export
roseobacter	East_2015	-0.4361865109295122	oxa	import
roseobacter	East_2015	-0.0010883609321235	pentso3	import
roseobacter	East_2015	0.0186327176443793	phe__L	export
roseobacter	East_2015	-0.5379109968001523	phedca	import
roseobacter	East_2015	0.0085039574112302	phehpa	export
roseobacter	East_2015	0.00143226707665465	phehxa	export
roseobacter	East_2015	-0.01970212411493635	pheme	import
roseobacter	East_2015	0.01399013065327485	pheocta	export
roseobacter	East_2015	-0.008643892003247725	phept	import
roseobacter	East_2015	-0.012609262602160505	pi	import
roseobacter	East_2015	-0.9366405693399936	ppa	import
roseobacter	East_2015	12.564374099966988	ppap	export
roseobacter	East_2015	-0.04561809971939795	pro__L	import
roseobacter	East_2015	-0.27697396509013594	progly	import
roseobacter	East_2015	0.0043389895919329	pta	export
roseobacter	East_2015	-0.2705148566875245	ptrc	import
roseobacter	East_2015	-0.5755899893563842	ptsla	import
roseobacter	East_2015	0.007013481728275601	pyovd_kt	export
roseobacter	East_2015	0.0007373108418924999	pyr	export
roseobacter	East_2015	-0.4173348431439064	raffin	import
roseobacter	East_2015	-0.0798163552558457	rib__D	import
roseobacter	East_2015	-0.4283655299048284	ribflv	import
roseobacter	East_2015	0.01177781313852945	rmn	export
roseobacter	East_2015	0.00839507334845005	s	export
roseobacter	East_2015	0.0167541075137836	salchs4	export
roseobacter	East_2015	-0.1937132312351532	salchs4fe	import
roseobacter	East_2015	0.0009685054035043494	ser__L	export
roseobacter	East_2015	-0.2390543036992004	slnt	import
roseobacter	East_2015	-0.0009014430086214005	so3	import
roseobacter	East_2015	4.774503798771645	so4	export
roseobacter	East_2015	0.034570569524574664	spmd	export
roseobacter	East_2015	0.1188955092193371	succ	export
roseobacter	East_2015	0.0836925682486634	sucr	export
roseobacter	East_2015	0.007175112067612801	sula	export
roseobacter	East_2015	0.675921582266151	sulfac	export
roseobacter	East_2015	-0.0231287705092604	tartr__L	import
roseobacter	East_2015	-0.1990908407308196	taur	import
roseobacter	East_2015	0.3130509596847065	tcb	export
roseobacter	East_2015	0.01933492626826755	tcynt	export
roseobacter	East_2015	0.1309575602231559	tet	export
roseobacter	East_2015	0.008628413048662001	thm	export
roseobacter	East_2015	-0.0528235856819485	thr__L	import
roseobacter	East_2015	0.0078663304429301	thym	export
roseobacter	East_2015	0.0040866986499739	tol	export
roseobacter	East_2015	-0.3063831783615944	tre	import
roseobacter	East_2015	-0.01469745491905385	trp__L	import
roseobacter	East_2015	0.22888512849189716	tsul	export
roseobacter	East_2015	-0.0015640098877902	ttdca	import
roseobacter	East_2015	-0.0025613032184858015	tton	import
roseobacter	East_2015	-0.0328404190878369	tyr__L	import
roseobacter	East_2015	0.016860271466438	udcpdp	export
roseobacter	East_2015	-0.0512366394145853	udcpp	import
roseobacter	East_2015	-0.07038583867397004	ura	import
roseobacter	East_2015	0.6116466421583203	vacc	export
roseobacter	East_2015	0.0028458139164800507	val__D	export
roseobacter	East_2015	0.869378190154574	val__L	export
roseobacter	East_2015	0.0014416785682205002	xan	export
roseobacter	East_2015	-0.01619719957791755	xyl3	import
roseobacter	East_2015	0.0165953057860372	xylan4	export
roseobacter	East_2015	-0.00987265182331115	zn2	import
roseobacter	East_2016	-0.0078094846560763	23dappa	import
roseobacter	East_2016	-0.05954123767114719	25dkglcn	import
roseobacter	East_2016	-0.1469384165077339	3amp	import
roseobacter	East_2016	-0.0990272017310914	3cmp	import
roseobacter	East_2016	-0.00166471285545225	3h4atb	import
roseobacter	East_2016	0.06968813400164926	3mb	export
roseobacter	East_2016	-0.0065041457181161996	3ump	import
roseobacter	East_2016	-0.06698305820428112	4abut	import
roseobacter	East_2016	0.23399345774832847	4hba	export
roseobacter	East_2016	45.898122038743566	4hbz	export
roseobacter	East_2016	-0.21873391535056233	4hpro_LT	import
roseobacter	East_2016	0.003517795133530703	6atha	export
roseobacter	East_2016	0.10190414190394524	Glycine	export
roseobacter	East_2016	0.06480890983879686	L_Alanine	export
roseobacter	East_2016	-1.0215895150540333	L_Asparagine	import
roseobacter	East_2016	-0.0301313166942956	L_Aspartate	import
roseobacter	East_2016	-0.14817160718223085	L_Cystine	import
roseobacter	East_2016	0.0107275086166997	L_Glutamate	export
roseobacter	East_2016	0.1379657880008666	S_Malate	export
roseobacter	East_2016	-0.057252345761131036	ac	import
roseobacter	East_2016	-0.006106271414648449	acald	import
roseobacter	East_2016	-0.0026546820256130002	acgam	import
roseobacter	East_2016	-0.4360456299458784	acmana	import
roseobacter	East_2016	1.32794787147457	acon_C	export
roseobacter	East_2016	0.0428395229543209	actn__R	export
roseobacter	East_2016	-0.2118811421642237	agm	import
roseobacter	East_2016	0.12306602543926683	ala_L_asp__L	export
roseobacter	East_2016	-4.837637743137653	ala_L_glu__L	import
roseobacter	East_2016	0.0286740535863802	alahis	export
roseobacter	East_2016	-0.08706059103786608	alaleu	import
roseobacter	East_2016	0.05294001638990023	alathr	export
roseobacter	East_2016	-2.2569308311927387	alatrp	import
roseobacter	East_2016	-0.10891896158543911	arab__L	import
roseobacter	East_2016	0.0141848008785695	arbt6p	export
roseobacter	East_2016	-0.2432554265032187	arbt	import
roseobacter	East_2016	0.27410441875855535	arg__L	export
roseobacter	East_2016	0.0030366318478493525	asp__D	export
roseobacter	East_2016	-0.0018354298760256999	btn	import
roseobacter	East_2016	-0.07538965651708615	but	import
roseobacter	East_2016	0.2057523557902261	buts	export
roseobacter	East_2016	-0.10997722222997765	butso3	import
roseobacter	East_2016	0.11659225537992195	bz	export
roseobacter	East_2016	0.19385796770368927	ca2	export
roseobacter	East_2016	-2.1347390385987275	carn	import
roseobacter	East_2016	-2.498676132979318	cell4	import
roseobacter	East_2016	-0.0088914207566864	cgly	import
roseobacter	East_2016	0.10296964134435377	ch4s	export
roseobacter	East_2016	-0.4654734114203426	chol	import
roseobacter	East_2016	-0.033832673190669856	chols	import
roseobacter	East_2016	-0.18772157166421677	cit	import
roseobacter	East_2016	-0.1358941486022191	cl	import
roseobacter	East_2016	-0.0005569770612792	co2	import
roseobacter	East_2016	0.00587468361429309	co	export
roseobacter	East_2016	0.296730329782265	cobalt2	export
roseobacter	East_2016	-0.4121680507689764	creat	import
roseobacter	East_2016	0.09867199694036087	crn	export
roseobacter	East_2016	0.1967511628761334	cu2	export
roseobacter	East_2016	0.06902867001751986	cyan	export
roseobacter	East_2016	-0.0139149106712631	dca	import
roseobacter	East_2016	-0.016154828542973797	dextrin	import
roseobacter	East_2016	0.024852760756304597	drib	export
roseobacter	East_2016	0.2101452638319624	dxyl	export
roseobacter	East_2016	-0.10318892635917647	enter	import
roseobacter	East_2016	0.02826044057006502	eths	export
roseobacter	East_2016	-0.1468289354145366	ethso3	import
roseobacter	East_2016	0.17360185581317447	etoh	export
roseobacter	East_2016	0.0388495198376652	fe2	export
roseobacter	East_2016	0.0009940194139408	fe3	export
roseobacter	East_2016	0.7538273114090853	fe3dcit	export
roseobacter	East_2016	0.0136082055394696	fe3pyovd_kt	export
roseobacter	East_2016	-0.09637982676296257	feenter	import
roseobacter	East_2016	0.22894660748012005	fer	export
roseobacter	East_2016	2.437890572018198	for	export
roseobacter	East_2016	-0.0011422276689175	fru	import
roseobacter	East_2016	0.07649480178757503	fuc	export
roseobacter	East_2016	0.1297332977587152	g3pc	export
roseobacter	East_2016	0.0025950205331190003	g3pg	export
roseobacter	East_2016	-0.00666516696419735	g3ps	import
roseobacter	East_2016	2.158783869005602e-05	ga	export
roseobacter	East_2016	0.05091921503923829	gal_bD	export
roseobacter	East_2016	0.0010789929149561332	gal	export
roseobacter	East_2016	0.3127992252283632	galctn__D	export
roseobacter	East_2016	0.7620693023446199	galctn__L	export
roseobacter	East_2016	0.1656178676834105	galur	export
roseobacter	East_2016	0.2345340808780805	gam	export
roseobacter	East_2016	-0.0379664464063317	glc__D	import
roseobacter	East_2016	0.10102493962103425	glcur	export
roseobacter	East_2016	0.0170298757615709	gln__L	export
roseobacter	East_2016	0.3357435049769785	glucan4	export
roseobacter	East_2016	0.0007135511947439	glucan6	export
roseobacter	East_2016	0.006332951734713843	gly_asn__L	export
roseobacter	East_2016	-0.3182130783511266	gly_asp__L	import
roseobacter	East_2016	-0.004172117759750738	gly_glu__L	import
roseobacter	East_2016	0.14722599489299243	gly_pro__L	export
roseobacter	East_2016	0.0152832309100261	glyb	export
roseobacter	East_2016	0.04416107206905285	glyc2p	export
roseobacter	East_2016	-0.02696686541588698	glyc3p	import
roseobacter	East_2016	0.033479910087227234	glyc	export
roseobacter	East_2016	0.09313615482093192	glyglu	export
roseobacter	East_2016	-0.0015068798819613	glygly	import
roseobacter	East_2016	0.35189678172901456	glymet	export
roseobacter	East_2016	0.1334929543026524	glyphe	export
roseobacter	East_2016	0.0016310705140463466	glyser	export
roseobacter	East_2016	4.322647524644244	gthox	export
roseobacter	East_2016	-0.11145292721881342	gthrd	import
roseobacter	East_2016	0.15171080335056725	gua	export
roseobacter	East_2016	-0.6043150156993923	h2	import
roseobacter	East_2016	-0.1832345882943006	h2o2	import
roseobacter	East_2016	-0.0444460227305843	h2o	import
roseobacter	East_2016	0.038171962009088206	h2s	export
roseobacter	East_2016	0.03735675174778787	h	export
roseobacter	East_2016	1.4286419468772636e-05	hdca	export
roseobacter	East_2016	0.0006688728269985	hexs	export
roseobacter	East_2016	0.3113250801619523	his__L	export
roseobacter	East_2016	0.795765479957828	hisgly	export
roseobacter	East_2016	0.02631918843646315	hishis	export
roseobacter	East_2016	0.003272852091647019	hom__L	export
roseobacter	East_2016	-0.19538459913915315	hpta	import
roseobacter	East_2016	-0.15200028307713928	hxa	import
roseobacter	East_2016	0.0539243672815524	hxan	export
roseobacter	East_2016	-0.05388086543078604	icit	import
roseobacter	East_2016	-0.11535343599051615	ile__L	import
roseobacter	East_2016	0.1386917585234057	ind3ac	export
roseobacter	East_2016	0.00023226014269680031	indole	export
roseobacter	East_2016	-6.03648589717324e-05	inost	import
roseobacter	East_2016	-0.13282684998837035	isetac	import
roseobacter	East_2016	-0.07541994268363994	istnt	import
roseobacter	East_2016	0.11899144338273016	k	export
roseobacter	East_2016	0.09837510401434979	lcts	export
roseobacter	East_2016	-2.5222708367237736	leu__L_m	import
roseobacter	East_2016	-13.181261502882009	leuleu	import
roseobacter	East_2016	-0.005643617310775467	lmn2	import
roseobacter	East_2016	0.09569123188898597	lnlc	export
roseobacter	East_2016	0.15355338503677435	lys__D	export
roseobacter	East_2016	0.0072693103463712	lys__L	export
roseobacter	East_2016	-0.022849190266820307	mal__L	import
roseobacter	East_2016	-0.08170703230080686	malt	import
roseobacter	East_2016	-0.09408072825152003	malthp	import
roseobacter	East_2016	-0.09313868573990154	malthx	import
roseobacter	East_2016	6.525503124473095	malttr	export
roseobacter	East_2016	0.004961640680713334	man	export
roseobacter	East_2016	-0.2969467957146421	melib	import
roseobacter	East_2016	0.09708643465861226	meoh	export
roseobacter	East_2016	-0.006061759852582384	met_L_ala__L	import
roseobacter	East_2016	0.0638911061810233	met__L	export
roseobacter	East_2016	-0.027309361078659167	mg2	import
roseobacter	East_2016	-0.8939797504433633	mn2	import
roseobacter	East_2016	-0.1465576969543026	mnl	import
roseobacter	East_2016	-0.0177861389266485	mobd	import
roseobacter	East_2016	-0.11771254884186864	mso3	import
roseobacter	East_2016	-2.009376755473583	nh4	import
roseobacter	East_2016	0.0079304679973265	nmn	export
roseobacter	East_2016	0.0373534882172468	no2	export
roseobacter	East_2016	0.07498147222621834	no3	export
roseobacter	East_2016	-0.06783959824390083	nona	import
roseobacter	East_2016	0.0077448167252588	o2	export
roseobacter	East_2016	0.21584309788977243	ocdca	export
roseobacter	East_2016	0.0653767858475177	ocdcea	export
roseobacter	East_2016	6.9603294969946345	octa	export
roseobacter	East_2016	1.0837636110009237	orn	export
roseobacter	East_2016	0.009414655587404334	oxa	export
roseobacter	East_2016	0.0347727922925066	pentso3	export
roseobacter	East_2016	0.00787042117396085	phe__L	export
roseobacter	East_2016	-0.4855779642978113	phedca	import
roseobacter	East_2016	-0.07973620500167143	phehpa	import
roseobacter	East_2016	-0.10097419382356003	phehxa	import
roseobacter	East_2016	-0.0768790578053679	pheme	import
roseobacter	East_2016	9.023089380757463	phenona	export
roseobacter	East_2016	0.050426272303476447	pheocta	export
roseobacter	East_2016	-0.079697786054347	phept	import
roseobacter	East_2016	-30.21745037525876	pi	import
roseobacter	East_2016	-0.0295716742063581	ppa	import
roseobacter	East_2016	0.12477284993215784	ppap	export
roseobacter	East_2016	0.08777548555416143	progly	export
roseobacter	East_2016	-0.12455351608501909	pta	import
roseobacter	East_2016	-0.1453739416230738	ptrc	import
roseobacter	East_2016	0.06910835695402136	ptsla	export
roseobacter	East_2016	-0.1080090360055247	pyovd_kt	import
roseobacter	East_2016	0.007370209870964833	pyr	export
roseobacter	East_2016	-0.13235730960316394	raffin	import
roseobacter	East_2016	0.1475121184663148	rib__D	export
roseobacter	East_2016	0.12074019293336391	ribflv	export
roseobacter	East_2016	0.1720569816364219	rmn	export
roseobacter	East_2016	-0.002289830091676033	s	import
roseobacter	East_2016	-0.07903879804236374	salchs4	import
roseobacter	East_2016	1.514887139129474e-05	salchs4fe	export
roseobacter	East_2016	0.04573806460792517	sel	export
roseobacter	East_2016	0.06575432502333936	ser__L	export
roseobacter	East_2016	-0.04558669022644565	slnt	import
roseobacter	East_2016	-0.025787924563446567	so3	import
roseobacter	East_2016	0.008365518889336067	so4	export
roseobacter	East_2016	-0.01999450065218845	spmd	import
roseobacter	East_2016	-0.0016985060550096	succ	import
roseobacter	East_2016	-0.03319602911730635	sucr	import
roseobacter	East_2016	0.0037539436702395666	sulfac	export
roseobacter	East_2016	-0.10139444329804152	tartr__L	import
roseobacter	East_2016	-0.11347959666630289	taur	import
roseobacter	East_2016	0.07043875522364543	tcb	export
roseobacter	East_2016	-0.00377816755863175	tcynt	import
roseobacter	East_2016	-0.0159039913057714	tet	import
roseobacter	East_2016	0.0742736897785802	thm	export
roseobacter	East_2016	0.003629251065825167	thr__L	export
roseobacter	East_2016	0.042676604262109265	thym	export
roseobacter	East_2016	0.0008960747418974484	tol	export
roseobacter	East_2016	0.535695892958214	tre	export
roseobacter	East_2016	0.07725712030607283	trp__L	export
roseobacter	East_2016	-0.001385380541857024	tsul	import
roseobacter	East_2016	-0.08726283247762552	ttdca	import
roseobacter	East_2016	-0.0959803200657971	tton	import
roseobacter	East_2016	0.4654566017933771	tyr__L	export
roseobacter	East_2016	0.1436807885224854	udcpdp	export
roseobacter	East_2016	0.05531030354096734	udcpp	export
roseobacter	East_2016	0.0125189741533816	ura	export
roseobacter	East_2016	-0.0025744257860994	vacc	import
roseobacter	East_2016	-0.0056980236435272506	val__D	import
roseobacter	East_2016	-0.06749718637397316	val__L	import
roseobacter	East_2016	-0.1288163150736579	xan	import
roseobacter	East_2016	-0.01534791193966445	xyl3	import
roseobacter	East_2016	0.1030761094126717	xyl__D	export
roseobacter	East_2016	-0.4823422811171043	xylan4	import
roseobacter	East_2016	-0.08653579709602059	xylb	import
roseobacter	East_2016	0.017497307145605465	zn2	export
roseobacter	North_2015	-0.0025881068631915002	23dappa	import
roseobacter	North_2015	-0.0051872737779955665	25dkglcn	import
roseobacter	North_2015	0.0007612713588192	3amp	export
roseobacter	North_2015	0.00019871661842709993	3cmp	export
roseobacter	North_2015	0.002035257970032133	3h4atb	export
roseobacter	North_2015	-0.00093765633376635	3mb	import
roseobacter	North_2015	-0.0011897174738281998	3ump	import
roseobacter	North_2015	-0.0019452369919043117	4abut	import
roseobacter	North_2015	0.43415379047496483	4hba	export
roseobacter	North_2015	0.0052527670844966495	4hbz	export
roseobacter	North_2015	-0.0025484181292032286	4hphac	import
roseobacter	North_2015	-0.0031458847507908005	4hpro_LT	import
roseobacter	North_2015	-0.0061458002395063	6atha	import
roseobacter	North_2015	-0.0027113963456120065	Glycine	import
roseobacter	North_2015	-0.0019114071018289335	L_Alanine	import
roseobacter	North_2015	-0.10048439290567633	L_Asparagine	import
roseobacter	North_2015	-0.00610262850336925	L_Aspartate	import
roseobacter	North_2015	-13.346555633684698	L_Cystine	import
roseobacter	North_2015	0.16930561100374986	L_Glutamate	export
roseobacter	North_2015	-0.004788870731965	S_Malate	import
roseobacter	North_2015	-0.0017601222439113332	ac	import
roseobacter	North_2015	-0.2035551720145268	acald	import
roseobacter	North_2015	0.00126121404252795	acgam	export
roseobacter	North_2015	0.32004035674187514	acmana	export
roseobacter	North_2015	-0.0005745506541452546	acon_C	import
roseobacter	North_2015	-0.002002106123441642	actn__R	import
roseobacter	North_2015	-0.0873637028420601	agm	import
roseobacter	North_2015	0.0020505577779565	ala_L_asp__L	export
roseobacter	North_2015	0.00344375996224305	ala_L_glu__L	export
roseobacter	North_2015	-0.00268072413623635	alahis	import
roseobacter	North_2015	0.0063675319222708665	alaleu	export
roseobacter	North_2015	0.0014532245305393502	alatrp	export
roseobacter	North_2015	-1.966724395482675	arab__L	import
roseobacter	North_2015	0.3587645276558499	arbt6p	export
roseobacter	North_2015	0.07232627436875935	arbt	export
roseobacter	North_2015	0.0976368629439745	arg__L	export
roseobacter	North_2015	-0.0507387964680149	asp__D	import
roseobacter	North_2015	-0.0036976522590956	btn	import
roseobacter	North_2015	-0.0064705423743199	but	import
roseobacter	North_2015	0.0027030909685783005	buts	export
roseobacter	North_2015	-0.0051243652075154	butso3	import
roseobacter	North_2015	-0.0004851894856565702	bz	import
roseobacter	North_2015	-0.0021118600198122	ca2	import
roseobacter	North_2015	-0.0008953603039869666	carn	import
roseobacter	North_2015	0.5360626058857619	cell4	export
roseobacter	North_2015	0.1461682990140941	cgly	export
roseobacter	North_2015	0.0005223592381138965	ch4s	export
roseobacter	North_2015	-0.0073733867646594	chol	import
roseobacter	North_2015	-0.0011196120705507999	chols	import
roseobacter	North_2015	-0.024991362930766998	cit	import
roseobacter	North_2015	-0.0005791207556212	cl	import
roseobacter	North_2015	0.007323346801561467	co2	export
roseobacter	North_2015	0.0010858981065931	co	export
roseobacter	North_2015	0.0039348382012471	cobalt2	export
roseobacter	North_2015	-0.660150593164616	creat	import
roseobacter	North_2015	-0.04312002357358995	crn	import
roseobacter	North_2015	0.0019502870091693332	cu2	export
roseobacter	North_2015	-0.004830923069543	cyan	import
roseobacter	North_2015	1.179865867694214	dca	export
roseobacter	North_2015	0.0018456831049272874	dextrin	export
roseobacter	North_2015	-0.002459671507211	drib	import
roseobacter	North_2015	-0.37457925662132047	dxyl	import
roseobacter	North_2015	-0.0022980813045061	enter	import
roseobacter	North_2015	-1.0201511089384518	eths	import
roseobacter	North_2015	-0.005053815900915699	ethso3	import
roseobacter	North_2015	0.0051068953015747	etoh	export
roseobacter	North_2015	0.0050435615504048	fald	export
roseobacter	North_2015	-0.20286697251500235	fe2	import
roseobacter	North_2015	-0.030297560904475603	fe3	import
roseobacter	North_2015	0.017753696927471932	fe3dcit	export
roseobacter	North_2015	-0.3073331431639965	fe3pyovd_kt	import
roseobacter	North_2015	0.0002357453777523501	feenter	export
roseobacter	North_2015	0.00165071093996155	fer	export
roseobacter	North_2015	0.0051680351991676	for	export
roseobacter	North_2015	0.1369164022087049	fru	export
roseobacter	North_2015	-0.0068927941682102	fuc	import
roseobacter	North_2015	0.15977633668806515	g3pc	export
roseobacter	North_2015	2.6497632280401335	g3pg	export
roseobacter	North_2015	-0.1680263973353592	g3ps	import
roseobacter	North_2015	0.001991947447809275	ga	export
roseobacter	North_2015	0.3587649800580701	gal_bD	export
roseobacter	North_2015	7.875277122433345e-05	gal	export
roseobacter	North_2015	2.600277549769624e-05	galctn__D	export
roseobacter	North_2015	0.0029158387946584	galctn__L	export
roseobacter	North_2015	0.9122512123040506	galur	export
roseobacter	North_2015	-0.0051358041211182	gam	import
roseobacter	North_2015	0.00387496962648415	glc__D	export
roseobacter	North_2015	-0.014720879433031934	glcur	import
roseobacter	North_2015	-0.0305205712238629	gln__L	import
roseobacter	North_2015	0.010270864306706066	glucan4	export
roseobacter	North_2015	-0.12362228085912201	glucan6	import
roseobacter	North_2015	-0.0029313977980072	gly_asn__L	import
roseobacter	North_2015	0.32920784585977136	gly_asp__L	export
roseobacter	North_2015	0.15605855892349016	gly_glu__L	export
roseobacter	North_2015	0.019660698708476733	gly_pro__L	export
roseobacter	North_2015	0.00016369846854764978	glyb	export
roseobacter	North_2015	-2.9620509072893384	glyc2p	import
roseobacter	North_2015	-0.16911131871006466	glyc3p	import
roseobacter	North_2015	0.00591782811698956	glyc	export
roseobacter	North_2015	-0.004644386870475467	glygln	import
roseobacter	North_2015	0.06023086993211207	glyglu	export
roseobacter	North_2015	0.040351738780911695	glygly	export
roseobacter	North_2015	-0.004104947599430767	glymet	import
roseobacter	North_2015	6.651315793176534e-05	glyphe	export
roseobacter	North_2015	-0.1825554004981913	glyser	import
roseobacter	North_2015	-2.3267365635210195	gthox	import
roseobacter	North_2015	0.023060570175797247	gthrd	export
roseobacter	North_2015	0.0008360946403228	gua	export
roseobacter	North_2015	-0.0009995827424726	h2	import
roseobacter	North_2015	0.0063573692450139	h2o2	export
roseobacter	North_2015	-0.031997726365495735	h2o	import
roseobacter	North_2015	-0.14939093015037858	h2s	import
roseobacter	North_2015	-0.0012520942779171327	h	import
roseobacter	North_2015	-0.8554054220033191	hdca	import
roseobacter	North_2015	0.0004410952711824999	hexs	export
roseobacter	North_2015	-0.019107167066573644	his__L	import
roseobacter	North_2015	-17.64262653630913	hisgly	import
roseobacter	North_2015	0.0023255172267106334	hishis	export
roseobacter	North_2015	0.9072068638985642	hom__L	export
roseobacter	North_2015	8.280356660107813	hpta	export
roseobacter	North_2015	4.521019707541006e-05	hxa	export
roseobacter	North_2015	-0.0011175564716475502	hxan	import
roseobacter	North_2015	-0.001716190275956502	icit	import
roseobacter	North_2015	0.0041811164875317	ile__L	export
